topik	text
5	"Egy másik kiadás Ernesto Che Guevara keze nyomát őrzi, szerepel benne a kubai forradalmár ajánlása is. 
"
5	"A vállalkozó több mint egy évtizede kiemelten foglalkozik Saint-Exupéry művének lefordításával, illetve olyan nyelvekkel, amelyeket a kihalás veszélye fenyeget. 
"
5	"Így került bele a gyűjteményébe egy wayuu nyelvű példány is: ezt a nyelvet a Venezuela és Kolumbia közötti határterületen beszélik. 
"
7	"Ma már mintegy 350 nyelven és dialektusban olvasható A kis herceg Probst gyűjteményében. 
"
2	"MTI Fotó: Ujvári SándorForrás: MTI / Ujvári SándorÚgy vélte, az ilyen típusú támadások várhatóan folytatódni fognak, mivel az európai bevándorláspárti politikusok még az idén "" tető alá akarják hozni a Soros-terv elfogadását "", ami egyebek mellett tartalmazná a felső korlát nélküli, kötelező betelepítési mechanizmus bevezetését. 
"
2	"Puskás Imre, a kormánypárt szóvivője szombaton Budapesten tartott sajtótájékoztatón példaként említette, hogy az Európai Bizottság beperelte Magyarországot az Európai Bíróság előtt a betelepítési kvóták miatt, Martin Schulz, az Európai Parlament korábbi szociáldemokrata elnöke, a német SPD vezetője pedig azzal támadta Orbán Viktor miniszterelnököt, hogy megtorpedózza a migránsok betelepítését. 
"
5	"Hasonlóra a Földön is van példa, tette hozzá. 
"
7	"A felvétel január 2-án készültForrás: NASA / JPL-Caltech / MSSSEnnek ellenére a kutató a merészebb, élőlények által hátrahagyott nyomokkal kapcsolatos elméleteket sem veti el teljes egészében, de természetesen egyelőre nem von le belőlük messzemenő következtetéseket. 
"
2	"Kérdéses persze, hogy a Curiosity egyáltalán fényt tud-e deríteni arra, hogy a képen látott nyomokat élő vagy élettelen folyamatok hozták létre. 
"
5	"Emellett a tudósok most hasonló képződményeket keresnek a Vera Rubin Ridge formációban. 
"
7	"A Mars Institute and SETI bolygókutatója, Pascal Lee szerint az sem lehetetlen, hogy bioturbáció nyomaira sikerült ráakadni, ezeket üledékben élő, járatokat vájó élőlények hozzák létre. 
"
5	"A bioturbáció leggyakoribb példáját a férgek által vájt járatok jelentik. 
"
6	"Amennyiben ezek feltöltődtek olyan üledékkel, amely idővel fosszilizálódott, majd az erózió révén a felszínre került, hátrahagyhatott kígyózó pálcikákra emlékeztető képződményeket\xa0 - mondta Lee, aki ugyanakkor figyelmeztetett: ilyen horderejű állítások alátámasztásához jóval több bizonyítékra lenne szükség. 
"
5	"Egy harmadik elmélet sokkal kijózanítóbb magyarázattal szolgál, eszerint a formák konkréció, azaz ásványkiválás eredményei. 
"
7	"Barry DiGregorio, a Buckingham Centre for Astrobiology kutatója a Curiosity legújabb, MAHLI kamerájával készített felvételeit böngészte, amikor ráakadt a különös képződményeket ábrázoló fotóra. 
"
5	"Kísértetiesen emlékeztetnek azokra az ordovíciumi nyomfosszíliákra, amiket itt a Földön fényképeztem és tanulmányoztam "" - nyilatkozta DiGregorio. 
"
5	"A szakértő szerint a feltűnő képződmények nagyon kicsik, mindössze 1-2 milliméter szélesek és 5 milliméter hosszúak. 
"
5	"Hozzátette: már korábbi, fekete fehér felvételeken is kiszúrták a hosszúkás formákat, ezért is döntöttek úgy, hogy visszamennek a roverrel és készítenek színes képet is a MAHLI kamerával. 
"
6	"Azt azonban, hogy a képződményeket geológiai vagy biológiai folyamatok hozták létre, még nem sikerült kideríteni. 
"
5	"A közeli felvételeken a nyomok szögletesnek látszanak, így az alakzat inkább kőzetekbe zárt kristályoknak tulajdonítható. 
"
5	"Vasavada szerint a kőzetekben lévő kristályok az idők folyamán feloldódhattak, nyomaik azonban fennmaradhattak, ezt látjuk a fotókon is. 
"
6	"A maláj utasszállító eltűnése a repüléstörténet egyik legnagyobb rejtélye. 
"
8	"Liow Tiont Lai malajziai közlekedési miniszter vasárnapi hírügynökségi jelentések szerint előző nap közölte, hogy az Ocean Infinity nevű amerikai kutatócég ajánlatot tett a keresés folytatására, az ázsiai ország pedig rábólintott. 
"
5	"A texasi vállalkozás csak akkor részesül sikerdíjban, ha megtalálja a Malaysia Airlines Kuala Lumpurból Pekingbe tartó járatának maradványait. 
"
7	"Az Ocean Infinity azt tervezi, hogy modern keresőhajóval 25 ezer négyzetkilométeres területet fésül át az ausztrál vizek közelében. 
"
6	"Szakértők azt vélték a legvalószínűbbnek, hogy a gép valahol Ausztrália közelében, az Indiai-óceán déli részén csapódott a vízbe - emlékeztetett Liow Tiont Lai. 
"
6	"Az MH370-es járaton lévők hozzátartozóinak minden tiltakozása ellenére a keresést több mint ezer nap után, 2017 januárjában leállították a maláj, a kínai és az ausztrál hatóságok. 
"
7	"Sós Csaba szövetségi kapitány pedig\xa0azt tervezi, a héten leül tárgyalni Hosszúval 
"
6	"Hosszú Katinka, háromszoros olimpiai bajnok és férje, Shane Tusup már egy ideje külön utakon járnak. 
"
5	"Az úszónő Facebook-oldalán posztolt ismét, melyben arról ír, hogy a fontos döntéseket csak saját magunk hozhatjuk meg. 
"
5	"Hosszú Katinka az edzőteremből posztol egy képet az alábbi szöveggel: \xa0 "" Csak Te tudhatod, mit akarsz, ezt senki nem tudja majd helyetted eldönteni... "" 
"
5	"A fenti mondatokkal minden bizonnyal férjének üzent, illetve azoknak, akik helyette szeretnének döntéseket hozni, esetleg tanácsokkal szeretnék őt ellátni. 
"
8	"Eközben Wladár Sándor, a Magyar Úszószövetség elnöke úgy nyilatkozott, hogy a szövetség minden segítséget megad Katinkának, hiszen ő is végtelenül sokat tett a magyar színekért. 
"
8	"\r Kapcsolódó cikkek\r Lilla King látó szerint élve került a Dunába VV FanniSzabadlábra kerülhet a VV Fanni megölésével gyanúsított férfi: májusban szabadulhatMáris kiadó VV Fanni lakásaMilliói voltak VV Fanninak 
"
2	"A férfi tagadja, hogy ő ölte volna meg a lányt. 
"
2	"Az a baj, hogy sok lány a portaszolgálatot úgy használta, mintha az a rendőrség lenne. 
"
2	"Ha probléma adódott egy vendéggel, rögtön a portaszolgálatot hívták: gyere fel, baj van! 
"
6	"Szóval nagyon elcseszték, és ennek az lett a vége, hogy a csengőt kikötötték a kaputelefonról. 
"
1	"Ha működik az az átkozott gomb, talán Fanni még mindig élne - mondta a Borsnak\xa0VV Fanni egykori kolléganője. 
"
6	"A lap úgy tudja, a portásokat, akik a gyilkosság éjjelén szolgálatban voltak, azonnal kirúgták. 
"
7	"A biztonsági intézkedések pedig szigorították. 
"
8	"VV Fanni meggyilkolásával B. Lászlót gyanúsítják, aki most előzetes letartóztatásban van. 
"
7	"Szerencsére egy rajongó megörökítette a nem mindennapi performanszt: Az biztos, ha lesz Iggy Pop életrajzi film, akkor érdemes lenne Shannonra osztani a szerepet. 
"
5	"A 2016. január 10-én elhunyt énekes berlini időszakát felidéző show-ban Shannon nem akárki bőrébe bújt, pontosabban: vetkőzött. 
"
5	"A punklegenda első szólóalbuma, a The Idiot Bowie közreműködésével készült Berlinben, a második album legendás, a Trainspotting-ban is hallható számát, a Lust for Life-ot Bowie írta. 
"
8	"Candice Renea Diaz és Brad Edward FieldsForrás: \xa0Sumpter Township-i rendőrségA Fox News\xa0hírei szerint a gyilkosság elkövetésével a kislány anyját, a 24 éves Candice Renea Diazt és élettársát, a 28 éves Brad Edward Fieldset gyanúsítják, akik valószínűleg szökésben vannak egy 2002-es fekete Chevrolet Cavalierrel, amelynek rendszáma: Michigan DTR1854. 
"
6	"Tragikusan indult az új év annak a családnak, akik egy haldokló 4 éves kislányra találtak rá a Rawsonville Woods lakókocsiparkban Sumpter Townshipben január 1-jén. 
"
8	"Azonnal kórházba vitték, de ott már nem tudtak segíteni rajta. 
"
1	"A január 3-án lezajlott boncolás szerint egyértelműen gyilkosság áldozata lett a kislány, akit halálra kínoztak. 
"
5	"A testét égési sérülések és zúzódások borították. 
"
2	"Úgy vélte: ellehetetleníti az erőszakos és szexuális bűncselekmények felderítését, ha a térfigyelő kamerák felvételeit nem lehet többé bizonyítékként felhasználni, vagy ha a vádlottaknak joguk lesz jelen lenni feljelentőjük kihallgatásán. 
"
2	"A szociáldemokrata politikus kedden más rendőri vezetőket is lemondásra szólított fel, köztük Radu Gavrist, a gyilkossági részleg vezetőjét, anélkül, hogy megmagyarázta volna, mi köze a pedofil rendőrhöz. 
"
2	"Gavris az egyedüli rendőri vezető volt, aki nyíltan állást foglalt a büntetőjog módosítását célzó szociáldemokrata javaslatok ellen. 
"
7	"A miniszter a leváltandó Bogdan Despescu helyére Catalin Ionitat, a rendőrség korrupcióellenes részlegének vezetőjét javasolta ideiglenes parancsnoknak, a személycserét pedig a rendőrségbe vetett közbizalom helyreállításának szükségességével indokolta. 
"
1	"A román közvéleményt megrázó eset pénteken délelőtt történt egy bekamerázott bukaresti panelház liftjében, ahol az elkövető egy ötéves kislányt és annak kilencéves fiútestvérét csókolgatta és fogdosta. 
"
8	"A román média még aznap közzétette a térfigyelő kamerák felvételeit, a rendőrség pedig a lakosság segítéségét kérte az elkövető azonosításához. 
"
8	"A rendőrség hétfőn közölte, hogy elfogta a gyanúsítottat, akiről kiderült, hogy a közlekedési rendőrség 45 éves alkalmazottja, 2010-ig pedig csendőrként dolgozott. 
"
2	"A román sajtó érthetetlennek találta, hogy a felvételeken jól látható gyanúsítottat kollégái csak háromnapos késéssel jelentették fel, és akkor sem azonosították, amikor 2012-ben egy másik gyermek ellen elkövetett - általa most beismert - szexuális bántalmazás gyanúsítottjaként térfigyelő kamerák felvételeit tették közzé róla. 
"
8	"Hétfőn a rendőrség vezetése leváltotta tisztségéből a gyanúsított közvetlen főnökét, aki sajtóértesülések szerint megvédte őt a felelősségre vonástól, amikor egyik kolléganőjét, illetve amikor korábban egy másik felnőtt nőt molesztált. 
"
6	"Carmen Dan belügyminiszter azonban ezt nem tartotta elegendőnek, szerinte a rendőrség csak úgy tudja visszaszerezni a társadalom bizalmát, ha szembenéz hibáival, vállalja értük a felelősséget, és egyértelművé teszi, hogy nem tűri el többé a problémák eltussolását. 
"
2	"Carmen Dan azt követően kezdeményezett személycserét a román rendőrség élén, miután az ellenzéki sajtó az ő lemondását sürgette. 
"
6	"Mint hozzáfűzték: már világossá vált számukra, hogy nem volt megfelelő a kialakult munkahelyi kultúra, és ezen változtatni kell. 
"
2	"Aalbaek Jensen a Politikennek azt mondta: az ellene szóló eseteket nem tudja felidézni, de "" valószínűleg megtörténtek "". 
"
2	"Megjegyezte: senkit nem akart megalázni, egyszerűen csak szereti feszegetni a határokat. 
"
2	"Mindannyian bűnösök vagyunk - tette hozzá, de leszögezte, hogy nem kér bocsánatot, vállalja, amit tett. 
"
5	"A szabadszájú provokatőr egy alkalommal például meztelenül pózolt a fotósok előtt a cannes-i filmfesztiválon. 
"
5	"A filmvállalat másik társalapítójával, a filmrendező Trierrel kapcsolatban nem merültek fel gyanúsítások. 
"
5	"Trier olyan alkotásokat készített a produkciós cég gyártásában, mint a Dogville, a Táncos a sötétben vagy az Anarchisták. 
"
6	"Egyelőre nem tudni, hogy Jensen pontosan mikor tér vissza volt munkahelyére, de az biztos, hogy nem kerül vezető beosztásba - közölte a jelenlegi elnök-vezérigazgató, Anders Kjaerhauge. 
"
8	"A vezérigazgató szerint a hatóság azt állapította meg, hogy a vizsgálat idején nem voltak munkahelyi problémák a cégnél, és ennek lényege az, hogy ami öt éve tolerálható volt, az ma nem helyénvaló. 
"
8	"A filmvállalat novemberben jelentette be, hogy miután "" súlyos vádak merültek fel "" Aalbaek Jensen ellen, belső vizsgálatot rendeltek el és a dán munkaügyi hatóság segítségét kértérték, hogy adjon szakmai értékelést a vállalatnál tapasztalható munkakörülményekről. 
"
6	"A Zentropa a történtekkel kapcsolatban a partnereinek küldött levelében arról írt, hogy a belső vizsgálat előtt nem voltak tudatában annak, hogy a cégnél kialakult munkakörülmények jogsértőek lehettek. 
"
6	"Az elgázolt ember a helyszínen életét vesztette. 
"
6	"A gödöllői hivatásos tűzoltók emelték ki a holttestet a kocsik alól. 
"
8	"A férfit nem sokkal később elfogták, most pedig vádat emeltek ellene. 
"
5	"A férfi október 23-án egy nyíradonyi boltból kilépve figyelt fel, az idős férfira. 
"
5	"Ő is bement a bankba, és, hogy tovább tudja figyelni, az egyik pénzkiadónál lekérdezte a számláját. 
"
5	"Így jól látta, ahogy az idős férfi 25 000 forintot vesz fel, azt beteszi a pénztárcájába, és kilép az utcára. 
"
1	"Ismét követni kezdte, egy közeli téren mögé lépett, hátulról elkapta a nyakát és azt mondta, ha nem kapja meg, leszúrja. 
"
1	"Az idős férfi kiabálni kezdett, mire a támadó benyúlt a zsebébe, kivette a pénztárcáját, a földre lökte, aztán elfutott. 
"
6	"\r Kapcsolódó cikkek\r Csődbe ment a dél-amerikai országGazdasági szuperválságban Venezuela, nagyobb a baj, mint GörögországbanVenezuela: közel az államcsőd és a polgárháború 
"
6	"Tüntetők az ország fővárosában, CaracasbanForrás: AFP / Juan BarretoEgy ugyancsak most ismertetett adat szerint Venezuela decemberi olajtermelése 16 éves mélypontra süllyedt. 
"
7	"A dél-amerikai ország a világ legnagyobb ismert kőolajkészletével rendelkezik, a térség legnagyobb olajtermelője, a világ tízedik legnagyobb olajexportálója. 
"
6	"A kőolaj éveken át tartó nyomott ára azonban kikezdte a venezuelai költségvetést, a kormány pedig rossz válaszokat adott a kihívásokra, ezért mára romokban hever az ország gazdasága. 
"
6	"Venezuelaiak váltják át a pénzüket az infláció miattForrás: Getty Images / 2016 Getty Images / Mario TamaAz országban élelmiszer - és gyógyszerhiány van, de a kormány kommunikációja szerint nincs válság, pusztán a média nagyítja fel a helyzetet. 
"
6	"Szakértők szerint ez lehet az a pont, ami a Maduro-rezsim bukásához vezethet, ugyanis nehezen elképzelhető, hogy a dél-amerikai ország tudja tartani az állampapírok hozamának kifizetését. 
"
6	"Venezuelában globálisan is rekordszintű, 2616 százalék volt a tavalyi infláció 2017-ben. 
"
6	"A venezuelai parlament számításai szerint csak decemberben 85 százalék volt az infláció. 
"
6	"Ez gyakorlatilag hiperinflációnak számít, ugyanis az 50 százalék fölötti infláció már hiperinflációt jelent. 
"
6	"A Nemzetközi Valutaalap ( IMF ) a múlt év közepén 652 százalékos inflációt várt 2017-re és 2350 százalékosat 2018-ra. 
"
5	"Ezt jelentősen túlszárnyalták a végső adatok. 
"
6	"Venezuelában 2016-ban 800 százalék, 2015-ben pedig 180,9 százalékos inflációt mértek. 
"
6	"A Nicolas Maduro elnök által vezetett kormány már több mint két éve nem hoz nyilvánosságra adatokat az infláció alakulásáról. 
"
7	"Helyes, ha a szülők egy szobában alszanak a kicsivel, az azonban nem, ha egy ágyban - fűzte hozzá az igazgató, aki szerint az ajánlások betartása segít a kockázatok csökkentésében és megvédi a kisbabákat. 
"
6	"A jelentés szerint az 1990-es években elindított csecsemőbiztonsági figyelemfelkeltő kampánynak köszönhetően az alvás közben elhunyt kisbabák aránya először meredeken zuhant, ám a kilencvenes évek vége óta a csökkenés üteme lelassult. 
"
6	"Sajnos túl sok gyermeket veszít el az ország az alváshoz kapcsolódó problémák miatt, amit meg lehetne előzni "" - hangsúlyozta Brenda Fitzgerald, a CDC igazgatója. 
"
5	"Alvó csecsemőForrás: CCA járványügyi központ kutatói a 2015-ös terhességi kockázatelemző megfigyelőrendszer adatait dolgozták fel, amely az anyáktól kapott információkat rögzítette a nem biztonságos alvási pozícióban - hason vagy oldalt - altatástól a túl puha ágyneműig. 
"
5	"Az adatok szerint minden ötödik anya arról számolt be, hogy hason vagy oldalára fektetve altatta a kisbabáját, több mint a válaszadók fele mondta, hogy együtt aludt a kisbabájával, ötből két anya ( 38,5 százalék ) jelentette, hogy a kisbaba ágyában vagy alvóhelyén valamilyen puha ágynemű volt. "" 
"
7	"Többet kell tennünk azért, hogy minden család megismerje az Amerikai Gyermekgyógyászok Akadémiájának ajánlásait, amely szerint a kisbabáknak a hátukon kell aludniuk és nem lehet játék vagy puha ágynemű sem az ágyukban, sem a bölcsőjükben "" - mondta Fitzgerald. 
"
6	"A Cambridge Econometrics számítási modellje alapján ebben az esetben 2030-ig 480 ezernél több munkahely szűnne meg a brit gazdaságban, és a gazdasági veszteség elérné az 55 milliárd fontot, a brit hazai össztermék ( GDP ) 3 százalékát. 
"
7	"Az EU költségvetése továbbra is a gazdasági növekedésre, a munkahelyteremtésre és az innovációra kíván fókuszálni. 
"
7	"Eközben az elkövetkező évtized legfontosabb kihívásaival is foglalkozik majd: a digitális forradalommal, a globalizációval, az éghajlatváltozással, valamint a migrációval, a védelemmel és a biztonsággal. 
"
7	"A biztos hozzátette, két terület, az Erasmus+ program, valamint a kutatás és fejlesztés esetében a testület a források növelését javasolja. 
"
7	"Az élővizek védelmét is szolgálná és bevételt is jelentene a tervezett műanyagadóForrás: ShutterstockJöhet a műanyagadóNagy-Britannia néhány napja bejelentette, „ tejeskávéadó "" kivetését fontolgatja az eldobható kávéspoharakra, hogy így csökkentsék a hulladéktermelést és előmozdítsák az újrahasznosítási célok elérését. 
"
7	"A britek után most a brüsszeli döntéshozók is úgy látják, a műanyag megadóztatása lehet az egyik fontos mozzanata a kieső bevételek növelésének, összekapcsolva azt a környezetvédelmi és fenntarthatósági célok teljesítésével. 
"
6	"A költségvetési biztos szerint, Európa túl sok műanyagot gyárt és használ, és a korábbiakkal ellentétben, elsősorban Kína miatt, már a nemzetközi piacokon sem tudják eladni azt. 
"
5	"A gyártott műanyag jelentős része pedig a szemétben végzi. 
"
7	"Az egyik várható új adó az úgynevezett műanyagadó lenne, amely a biztos véleménye szerint, arra sarkallja majd Európát, hogy többek között a tengerek védelme érdekében visszaszorítsa a műanyaghasználatot. 
"
7	"Az adóhoz kapcsolódó bevételek egyenesen az unióhoz kerülnének, ezzel részben ki lehetne váltani a tagállami befizetést, és egyes esetekben elképzelhető lehet az adó alóli kivételezés. 
"
5	"A klímavédelem közös uniós politikán alapul, ez is befolyással van a következő hétéves költségvetés összeállításáraForrás: dpa Picture-Alliance / AFP / Horst OssingerEmellett a jelenleg nemzeti bevételnek számító európai kibocsátás-kereskedelmi rendszerből származó összegeket is az uniós költségvetésbe sorolnák át, mivel a bizottság véleménye szerint a klímavédelem közös uniós politikán alapul. 
"
6	"Nagy-Britannia távozásával 12-14 milliárd eurónyi összeg esik ki az Európai Unió költségvetéséből. 
"
5	"A brüsszeli bizottság egyébként májusban nyújtja be a következő hétéves költségvetési ciklusról szóló javaslatát. 
"
6	"\xa0A legrosszabb forgatókönyv tényleg rosszA brexit hatásait és az utána következő helyzetet, képtelenség teljes pontossággal vázolni, ettől függetlenül mind az EU-nak, mind a briteknek, készülni kell arra. 
"
5	"A Cambridge Econometrics nevű tekintélyes elemzőház több lehetséges forgatókönyvet is megvizsgált. 
"
6	"Ezek közül a legrosszabb azt feltételezi, hogy Nagy-Britanniának nem sikerül egyezségre jutnia az Unióval a brit EU-tagság megszűnése utáni időszak kapcsolatrendszeréről. 
"
6	"A legrosszabb forgatókönyv szerint akár félmillió brit munkahelybe is kerülhet az unióból való kilépésForrás: MTI / EPA / Andy RainE modell szerint nem jön létre szabadkereskedelmi megállapodás sem, és a kétoldalú kereskedelmi forgalomra a Kereskedelmi Világszervezet ( WTO ) szabályrendszere vonatkozik majd, ami viszont a vámok bevezetésével járna. 
"
7	"A hiányzó összeg pótlására nemcsak a költségvetési szigor, hanem újabb adók bevezetése is eszközként szolgálhat. 
"
7	"Növekvő befizetések és visszafogott költekezésAz együttes tagországi bruttó nemzeti jövedelem ( GNI ) nagyjából 1 százalékos hozzájárulását a jövőben legalább 1,1 vagy 1,2 százalékra kell emelni - jelentette ki Günther Oettinger uniós költségvetési biztos a 2020 és 2027 közötti hétéves időszakra vonatkozó keretköltségvetés bizottsági megbeszélése után. 
"
6	"A biztos szerint az egyik legnagyobb nettó befizető ország távozása miatt keletkező költségvetési hiány pótlására\xa0nem hitelfelvétellel kell megoldást találni. 
"
6	"Érkeznek a brüsszeli ötletek arra, hogyan kellene pótolni a brit kilépés miatt kieső Európai Uniós bevételeketForrás: AFP / Daniel Leal-OlivasA brit kilépés okozta bevételkiesés mellett, olyan új területek többletfinanszírozására is számítani kell majd, mint a közös védelmi politika, biztonság, migráció, amelyekre a jelenlegi hétéves periódusban kevesebb pénz jutott - közölte a biztos. 
"
7	"Oettinger a biztosok kollégiumának első irányadó vitája után azt mondta, az unió költségvetése négy fontos téma, a biztonság, a gazdasági fejlődés és versenyképesség, a szolidaritás és a fenntarthatóság köré épül. 
"
6	"A tagállamoknak ennek megvalósíthatósága érdekében bizonyos megszorításokat el kell majd fogadniuk, amelyek főként a közös agrárpolitikát és a kohéziós pénzeket érintik. 
"
6	"A források megnyirbálása azonban nem érheti el a 15 százalékot sem. 
"
6	"Akkor Irán dél-keleti részén több mint 26 ezren vesztették életüket, és a tartomány egyik legszebb, Bam nevű történelmi városa szinte teljesen megsemmisült. 
"
6	"Mint kiderült, a kora reggelit pár óra leforgása alatt másik négy 4,6 - 5,4 közötti erősségű utórezgés is követte az irak-iráni határszakaszon. 
"
6	"Viszont az IRNA a most kiadott jelentésében áldozatokról és sérültekről se, de még csak anyagi károkról sem tesz említést. 
"
5	"Poszter egy beltéri szobaajtón az irak-iráni földrengésben megsemmisült épületek egyikében a nyugat-iráni Szarpol-e-Zahab városában 2017. novemberében. 
"
6	"A legnagyobb pusztítást mégsem a tavalyi nagy erejű, hanem az annál valamivel kisebb 2003-as 6,6-es erősségű földrengés okozta. 
"
6	"Utoljára tavaly december 1-én volt a Richter-skála szerinti 6-os erejű földrengés Kermán térségében. 
"
6	"Előtte viszont nem egész 3 héttel, november 12-én éjszaka az ország történelmének egyik legnagyobb, 7,3-es erősségű földrengését élték át az iraki-iráni határszakaszon, már akik túlélték. 
"
6	"Akkor ugyanis a hatamas földmozgás 530 emberéletet követelt, és több ezer épület vált percek alatt a földdel egyenlővé. 
"
8	"Iraki férfiak áldozatok után kutatnak a földrengésben romba dőlt épületek egyikénél Darbandikhan városában, 2017. november 13-án. 
"
6	"Az előző esti 7,3-as fokozatú földmozgásban több mint ötszázan meghaltak, és legalább 9000-en megsebesültek. 
"
6	"Forrás: MTI / EPA / Afan AbdulhalekAz amerikai AP hírügynökség jelentését, miszerint csütörtökön a dél-keleti Kermán tartományt ismét, most 5-ös erősségű földrengés rázta meg, pár órával később az iráni állami hírügynökség, az IRNA is megerősítette. 
"
3	"Eszerint kora reggel a pontosan 4,9 erősségű rengés epicentruma 10 kilométer mélyen egy Hedzsdak nevű település alatt volt, ahol az álmukból felriadt emberek fejvesztve menekültek az épületekből az utcákra. 
"
6	"A prognózis szerint egyébként a hét végén Észak-Jakutföldön, Verhojanszk és Ojmjakon környékén mínusz 60 fok körüli hideg várható. 
"
6	"Az utóbbi két repülőtéren összesen 16 járatot töröltek. 
"
5	"A meteorológiai előrejelzés szerint a hóesés a nap hátralevő részében és éjjel is folytatódik. 
"
5	"Marx Károly filozófus, közgazdász és szociológus volt, 1818. május 5-én született Trierben, és élete első 17 évét is a Németország nyugati részén, a luxemburgi határ térségében fekvő városban élte le. 
"
7	"A FES a száznál is több külföldi irodájára támaszkodva a világ számos pontján tervez még eseményeket az évforduló alkalmából, hamarosan külön honlapot indít karlmarx2018. de címen, a Twitteren pedig a #marx2018 címkével látja el az emlékévről szóló bejegyzéseit, programajánlóit. 
"
7	"Önmeghatározása szerint a szociális demokrácia alapértékei iránt elkötelezett intézményként világszerte tevékenykedik a szabadságon, a szolidaritáson és a szociális igazságosságon alapuló politikáért. 
"
7	"A kommunizmus szellemi atyjának számító filozófus múzeummá alakított egykori trieri szülőházában két ükunoka, Frédérique és Anne Longuet-Marx részvételével nyitják meg az új állandó kiállítást május 5-én. 
"
5	"A sorozat tavaly, a filozófus születésének 199. évfordulóján kezdődött, amikor a KMH udvarán felavatták Marx Károly mellszobrát, amelyet évtizedekkel korábban készített 1981-ben elhunyt dédunokája, Karl-Jean Longuet, és a család adományozott a múzeumnak. 
"
5	"A bicentenáriumi rendezvények középpontja a KMH új állandó kiállítása, amely a digitális átalakulás követelményeihez igazodva mutatja be Marx Károly életét, gondolkodását és filozófiája hatását. 
"
7	"A tartalmat tekintve a legnagyobb újítás, hogy a marxi ideológia hatástörténetének bemutatása nem fejeződik be a kelet-közép-európai kommunista rezsimek 1989-es bukásánál, hanem eljut egészen 2007-2008-ig, a legutóbbi globális pénzügyi válság elmélyüléséig. 
"
5	"A hernyó névre keresztelt játékban a játékosok láncot alkotva haladnak előre, amíg nem figyel rájuk a bika. 
"
5	"A Kolumbiából előkerült videón az látszik, hogy az arénában nem a bika legyőzése a cél, hanem csak az átverése. 
"
5	"A bátor vállalkozók két csapatban próbálják megtenni az adott távot úgy, hogy a bika ne dühödjön fel és senkinek ne essen bántódása. 
"
8	"Forrás: Police. huA rendőrök azt kérik, hogy aki bármit tud a férfiról, azonnal hívja őket a 06-80-555-111-en, vagy a 112-ön. 
"
3	"A kormányfő felidézte: a zászlóállítási kísérletkor is világossá tette, hogy "" ha a zászló lobogni fog, ott fognak lengeni mellette a helyi felelősök is "". 
"
2	"A Realitatea hírtelevízió által szerda este telefonon kérdezett Mihai Tudose miniszterelnök egy zászlóállítási kísérletre adott válaszával példázta, hogy miként viszonyul a magyar autonómiatörekvésekhez. 
"
2	"A magyar európai parlamenti képviselő az MTI-hez a mai nap folyamán eljuttatott közleményében megengedhetetlennek tartotta, \xa0hogy az ország egyik első embere "" vörös ( véres ) posztóként "" lobogtassa meg a székelyek nemzeti szimbólumát, és a magyarság jogos és törvényes autonómiakövetelései kriminalizálása által a magyarság ellen uszítsa a többségi román társadalmat. 
"
1	"A lelkiismereti és vallásszabadság erdélyi kikiáltásának 450. évfordulóján felháborodással tiltakozunk a román kormányfőnek a maga nemében csak az antiszemitizmushoz hasonlítható, brutális hungarofób megnyilatkozása ellen - áll az Erdélyi Magyar Nemzeti Tanács ( EMNT ) elnökének közleményében. 
"
2	"Tőkés László, európai parlamenti képviselőForrás: MTI / Czeglédi ZsoltTőkés úgy vélte, ezen a helyzeten már a bocsánatkérés sem segíthet, a miniszterelnöknek távoznia kell. 
"
2	"A politikus felkérte ugyanakkor Kelemen Hunor RMDSZ-elnököt, hogy a lemondás esetleges elmaradása esetén a szövetség 24 órán belül függessze fel a kormánykoalíció parlamenti támogatására vonatkozó megállapodását. 
"
2	"Az EMNP elnöksége pénteki közleményében szintén lemondásra szólította fel a kormányfőt, és közölte: elvárja a román politikai élet szereplőitől, hogy egyértelműen határolódjanak el Mihai Tudose nyilatkozatától. 
"
2	"A párt szerint a miniszterelnök "" náci ideológiákkal rokon "" kijelentése elfogadhatatlan és alkalmas arra, hogy félelmet keltsen a magyar nemzeti közösségben. 
"
2	"Leszögezte a politikai tömörülés, hogy ennek ellenére nem hátrál meg az autonómiáért folytatott békés demokratikus küzdelemben. 
"
2	"Az erdélyi magyar párt közölte: nemzetközi fórumok segítségét kéri annak érdekében, hogy Mihai Tudose kijelentése ne legyen következmények nélküli, az ott élő magyarság pedig megerősödhessen önrendelkezési küzdelmében. 
"
5	"A következő pályázati körben január 22-ig lehet pályázatokat benyújtani - olvasható az újságban. 
"
7	"Tizennégy bírósági titkár és mindössze egy külsős pályázó kap bírói kinevezést, illetve 26 jelenlegi bíró pályázott sikeresen. 
"
5	"Eredmények: Crystal Palace-Burnley 1-0 ( Sako 21. ) 
"
5	"A Chelsea csapatát alaposan meglepte a Leicester City, de végül egy kiállítás megpecsételte a vendégek sorsát, maradt a 0-0. 
"
5	"Az első félidőben meglepetésre a Leicester City birtokolta többet a labdát a Stamford Bridge-en a Chelsea ellen, ráadásul a vendégek 12 alkalommal próbálkoztak kapura lövéssel. 
"
7	"Ennyiszer egyetlen csapat sem lőtt kapura a Chelsea pályáján egy félidő alatt a 2003-04-es idény óta. 
"
